,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
s2-864,-0.12161527,-0.023554226,0.25675035,-0.2661831,-0.07567303,-0.14537247,0.11131657,0.001476439,0.1570682,-0.047523115,0.10757526,-0.2038967,-0.017170802,0.2399551,0.31448844,0.026806861,-0.117469005,0.26332012,0.0016076451,0.027763104,0.23920517,0.20761381,-0.16584449,-0.33749348,-0.1478123,-0.07835423,-0.055526804,0.22703865,0.10639215,0.08199939,-0.26411414,0.27386466
s2-865,0.15405361,0.20203574,-0.23620473,-0.32356936,-0.11535316,-0.069318734,-0.035838515,0.12083346,0.16940723,0.01479305,0.41693136,-0.0011267287,-0.15670608,0.059455667,0.058741096,-0.06944716,0.011194375,0.04146113,0.04887027,0.28465655,0.15367694,0.26071858,0.11490117,0.06657004,-0.1479481,-0.14364995,0.013643645,-0.004590308,-0.28109127,0.2429949,-0.20684677,0.28945562
s2-866,0.008972233,0.054386806,0.052095085,-0.3107418,0.014358232,-0.19116265,0.11825034,0.046367284,0.13941444,0.0020908331,0.41079104,0.0675873,0.0024525044,0.18660651,0.24182163,0.1112494,0.10991839,0.17927575,0.03167501,0.06704277,-0.005853471,0.18405661,-0.03925258,-0.032842953,-0.10705145,-0.26939496,-0.034027237,0.14174767,0.029789327,0.3599911,-0.34028468,0.32947767
s2-867,0.1014294,0.055806488,-0.028580317,-0.34719852,0.07403676,-0.1990162,0.1567904,-0.08646216,0.05773847,0.009245051,0.24468789,-0.08971282,0.011452162,0.28006253,0.23808958,0.12933208,0.1168974,0.1310458,0.089705564,0.011894238,-0.11040682,0.17611226,-0.25674683,-0.09806644,0.10329185,-0.0045282007,-0.117904656,0.21525382,0.27208686,0.23949349,-0.3291177,0.31043017
s2-868,-0.015669154,0.036109913,0.16280952,-0.4381299,0.02375215,-0.097490065,0.0525373,0.07617612,0.20696886,0.05598049,0.20130943,-0.2320368,0.060520608,0.32373178,0.13992482,-0.11203802,0.09413907,0.26958418,0.15527211,0.050583247,0.074170455,0.30059463,-0.14625469,-0.11875624,-0.14891322,-0.11405293,0.033755828,0.08842551,0.11398359,0.1845011,-0.28797278,0.2583808
s2-869,0.18130179,-0.082975686,0.2759912,-0.1290711,0.06157671,-0.25401965,-0.04225861,0.14211687,0.25823012,0.084251106,0.063850746,-0.26494756,0.041180585,0.2275982,0.26866364,0.1027163,-0.008087744,0.2649661,0.104206935,-0.028105604,-0.14438644,0.19929324,-0.00064624735,-0.20309146,-0.22210266,-0.090439774,0.14902994,0.21847934,0.24567358,0.19230703,-0.09403857,0.27470833
s2-870,0.15892197,-0.049115743,0.18498209,-0.123522915,0.030174883,-0.19144942,0.049368758,0.021373551,0.27981398,0.09318929,-0.022017179,-0.29952905,0.13830909,0.41051868,0.2224868,0.02703805,-0.0003047132,0.28653955,0.07660133,-0.010103728,-0.009139101,0.23674254,0.09444097,-0.34307197,-0.17541645,-0.0019498043,0.07378961,0.19017214,0.067048475,0.21291174,-0.19317932,0.19229057
s2-871,0.26630908,0.10286535,0.20107184,-0.04795384,-0.17209265,-0.055247433,0.0041592983,-0.1239998,-0.090176776,0.053955466,0.08404337,-0.5335835,-0.095666595,0.53219587,-0.06719618,0.12722085,-0.11911864,0.22185968,0.11045055,-0.16705085,0.07800135,0.10251226,0.028634487,-0.098305136,-0.004429569,-0.15731496,-0.051425524,0.15362936,-0.14107078,0.07412762,-0.028179709,-0.06330428
s2-872,0.16448888,0.20089741,0.036242366,-0.36756003,0.0015060942,-0.19599095,0.13879803,-0.10390931,0.22888593,0.07783425,0.15715943,-0.22575542,0.06412643,0.12353074,0.011937375,0.0913655,-0.023806665,0.17532092,0.104446106,0.016312804,-0.13985102,0.34672242,0.050241686,-0.31555277,-0.29180545,-0.23162143,0.011551058,-0.11860258,-0.0062660538,-0.003554951,-0.21806815,0.2841882
s2-873,-0.11801654,0.2360224,-0.08947467,-0.2855826,0.023856109,-0.058956623,-0.23482037,-0.32863355,-0.006729753,-0.15706342,0.10605672,-0.17430823,-0.118280165,-0.02966779,0.015733661,-0.11217608,-0.113121,0.3239376,0.20444135,0.07174606,-0.34022367,0.25185743,-0.16506371,-0.29421276,0.10138371,-0.21089762,0.124582,-0.1593484,0.07988863,0.04958816,-0.13182054,0.0039555645
s2-874,-0.043931995,-0.0377794,0.3451932,-0.22133371,0.011082479,-0.13395296,0.14153238,0.03161866,0.24721868,-0.062419713,0.076054156,-0.2766697,0.17109276,0.34605697,0.23085617,0.06295753,-0.111142404,0.2809768,-0.027834618,0.034437593,0.20200653,0.26018947,-0.081102006,-0.27435145,0.072041616,0.044223756,-0.12534842,0.06839987,0.016361754,0.18416461,-0.28099626,0.10712563
s2-875,-0.052914847,-0.11106793,0.08154621,0.008746626,0.23869283,-0.024768412,-0.33792225,-0.12587114,0.2833257,-0.23289685,-0.07998333,0.06354544,0.029964881,-0.06871154,0.43522903,-0.07753103,-0.36596003,0.14689389,0.009320926,0.21740814,0.13814758,-0.12648763,-0.23377489,-0.20324352,0.1578509,0.03903185,0.082826585,0.1694836,0.015548312,0.0751854,-0.19897002,0.055688966
s2-876,0.14661993,0.034603495,-0.09085583,-0.016373895,-0.1826741,0.09463536,-0.15702668,-0.05556027,0.2620768,0.165272,0.2608881,0.118573286,0.28328863,-0.03265741,0.21148668,0.03154027,-0.105613716,-0.18132566,-0.11337953,0.065149106,0.00644362,0.02751195,0.19886537,-0.11619604,0.44920292,-0.17876464,0.05303939,-0.16372342,-0.20971566,0.26379395,-0.22431418,-0.22655556
s2-877,0.13867266,0.0016640642,0.09112849,0.17470294,-0.37745303,-0.059570648,-0.11862538,0.048397228,0.23746037,-0.007933833,0.006370088,-0.048663255,0.2148342,-0.20809776,-0.021383971,0.2265273,-0.23201229,-0.27175966,0.15654342,-0.04685589,-0.19991687,-0.32432458,0.121720046,-0.17666927,0.15606137,0.24520941,0.21955064,-0.21259438,0.11481251,-0.024402145,-0.20065738,0.04393893
s2-878,0.071735844,-0.18484642,-0.13401529,0.21069242,-0.22651316,-0.078328885,-0.30848634,-0.20652223,0.07270945,-0.09853322,-0.1535719,0.1460398,-0.091365084,-0.13440564,0.04421829,0.08382541,-0.023880634,0.18441708,0.17552239,0.2460222,-0.34093583,0.0657658,0.3133925,-0.3134616,-0.05119242,-0.026734399,0.31053236,0.008753039,0.15097217,0.14082803,0.14920208,0.0097221825
s2-879,-0.12534933,-0.10142203,-0.008125132,0.16855863,-0.12798838,-0.0867027,-0.28327912,-0.04352966,0.043165866,0.20512922,-0.31275287,-0.10842578,0.062462676,-0.17847857,0.089839734,0.07729646,-0.09800459,0.057663605,0.16725937,-0.04173849,-0.037750717,0.06152438,0.35612467,-0.49529165,-0.087570824,-0.19768281,0.20601289,-0.24114221,0.06665715,-0.15062486,0.011297129,-0.20390089
s2-880,0.37573498,0.08385027,-0.23497629,0.27731812,-0.16070859,0.11733458,0.004907815,0.020822082,0.04753096,-0.063273616,-0.34084404,0.13243163,0.05879759,0.08336747,-0.04908178,0.20202409,0.1417352,0.05286392,-0.055982295,0.002805769,-0.10137158,-0.14193349,0.2984463,-0.3095113,0.11825713,0.07172392,0.2221215,0.28984946,0.088703595,0.25154173,-0.014092849,-0.14450338
s2-881,0.02317308,0.026933203,0.12109324,0.26073208,-0.09644419,0.0061925836,-0.10167179,0.0086184405,0.011932551,0.035157934,-0.485502,0.07758908,0.23544124,-0.34228218,0.2121021,0.086426646,0.05711156,0.10177534,0.07621742,-0.062646054,0.06835301,-0.080419265,0.1056047,-0.3706619,0.29371053,-0.09032399,0.1091362,0.013854543,0.34422302,-0.041812204,-0.09089174,-0.10061183
s2-882,-0.017733453,0.076254986,-0.07020592,0.2178115,-0.024413947,-0.053140845,-0.2044752,-0.252216,-0.0060994625,-0.13480346,-0.027870454,0.17832817,0.23503278,0.12821802,0.20914601,0.39053476,-0.19873123,-0.17231143,0.023459125,-0.00664642,-0.24508697,-0.10457632,0.1349868,-0.2944343,0.30944592,0.2557109,0.111347646,0.037708055,0.24131122,-0.029822404,0.09912562,-0.15595582
s2-883,-0.12442296,0.13424066,-0.111947775,0.13668047,-0.3150457,0.07248077,0.11486797,-0.1227647,-0.00438927,-0.0037808223,0.21845789,0.38400182,-0.12946673,0.2504374,0.22364305,0.34115502,-0.10861377,0.02068135,-0.13938828,0.090418816,0.07128926,-0.11953169,0.02341232,-0.11742922,0.23304488,0.14654094,-0.22155394,0.12810877,0.036055427,0.13870953,-0.35288695,-0.039043605
s2-884,0.060461093,0.12229215,0.024077754,0.055541836,-0.068273485,-0.011687975,-0.21673088,-0.23907492,0.18890706,-0.24748033,0.06712605,0.6676992,0.027172074,0.08160149,0.0919513,0.13386537,-0.005006465,-0.086991146,-0.016457612,0.36511427,-0.0782608,0.028139047,0.12769814,-0.010413731,0.09034674,-0.03985967,0.10290952,0.10064897,-0.08747738,0.16357055,-0.22156782,0.09638152
s2-885,0.14932857,0.18131286,-0.11172392,0.0515764,-0.21355517,0.144878,-0.089427195,-0.08153991,-0.04939746,-0.17197335,0.123209156,0.5159803,-0.16733499,0.067577235,-0.08201633,0.4125167,-0.023907118,-0.012655122,-0.08792604,0.307584,-0.079266235,0.1632031,0.18901458,0.037465386,0.118035436,0.009258898,-0.21064791,0.15431528,0.04073687,0.19495316,0.013054481,0.1743205
s2-886,0.15072219,0.09587051,0.14911538,0.029553182,-0.25156128,-0.04397746,-0.22703482,-0.018956356,0.1584517,-0.00663549,0.05553564,0.118088484,-0.044849083,0.135967,-0.23324151,-0.047474347,-0.052167267,-0.26394045,-0.025217112,0.23001324,-0.088671856,0.26867336,0.20002648,-0.10763084,-0.17187032,-0.4103717,0.3140253,-0.22246152,0.2092478,-0.061413933,0.23945527,0.0040118843
s2-887,0.22783463,0.14716975,-0.09199395,0.119562246,0.002310685,-0.24617024,-0.2935839,-0.18968737,-0.021365887,0.005818334,-0.048582476,-0.1973238,-0.074711025,0.16830008,-0.10121528,0.28391537,0.048475724,-0.26799124,-0.19808063,0.032925144,-0.2373483,-0.3334686,0.15318999,-0.108635485,0.07819229,0.08467248,0.33769047,0.31369585,0.07191964,-0.065716706,0.035468888,-0.024164503
s2-888,-0.09296115,-0.34531933,-0.14587842,0.19809254,0.075497255,-0.07223769,0.0776573,0.019693837,-0.2069529,-0.046431176,0.16855718,-0.5411738,0.009208101,0.3489767,-0.100983,-0.08686326,-0.11809517,-0.13526258,-0.026616413,-0.24069366,-0.11405769,-0.21285768,-0.07188908,-0.10528353,-0.017579108,0.1338009,-0.14205112,-0.08887538,0.06731645,-0.11643218,0.059995998,-0.23440465
s2-889,-0.1598835,-0.37220976,-0.16737868,0.33382514,0.039441537,-0.039307244,-0.17100115,0.037008207,-0.030133171,0.100211844,-0.06382764,0.010283712,0.03297102,0.20232342,0.12130602,0.20617782,0.105551,0.0019941414,-0.016156502,-0.030189952,-0.578819,-0.029033374,-0.18033622,-0.11053703,-0.20592202,-0.025828652,0.1761544,-0.14039019,-0.117512934,-0.015789066,-0.19263697,-0.1021979
s2-890,0.12863621,-0.14409792,-0.34850964,0.101722606,0.0047003957,0.23285985,0.088057496,0.28297853,-0.09693883,-0.0895004,-0.13964449,-0.02320525,-0.022531468,0.12451063,-0.1551416,-0.12943938,0.22779715,-0.04203693,-0.27258107,-0.18696582,-0.19845118,0.02266628,-0.07109695,-0.033892304,-0.2679398,-0.10377874,0.061204284,-0.3394882,-0.21762085,0.014224491,-0.29452068,-0.22281334
s2-891,0.05738027,-0.17938493,-0.29986608,0.12798788,-0.014411817,0.30370203,0.18746881,0.3273944,-0.31167492,-0.21054548,-0.036751226,-0.06762173,-0.09949977,0.08459109,0.004294355,-0.12009448,0.19384278,0.066512324,-0.246833,-0.13040906,0.003245007,-0.04630232,0.007447697,-0.061435867,-0.12794697,-0.020702112,-0.12912957,-0.33733848,0.026348172,0.24147193,-0.33337358,0.03514164
s2-892,-0.08050619,-0.13350607,-0.20959172,-0.0595014,0.059422344,0.22568506,0.25562814,0.16392253,-0.32280967,-0.10842643,0.031026619,-0.30231008,0.018636249,0.051505238,-0.043845408,-0.15963979,0.16647042,0.05295395,-0.091424555,-0.26196343,0.0971102,-0.20331869,-0.17061207,-0.15406246,-0.0040278737,-0.07386786,-0.34761605,-0.19149128,0.2884425,-0.17418781,-0.14058273,-0.18821783
s2-893,-0.06068278,-0.011986748,-0.3332195,0.05815781,0.05978479,0.2041113,0.21434975,0.1561903,-0.22887662,-0.120366834,-0.08757903,0.20533705,0.08608738,-0.23871286,0.10116338,-0.24826804,0.23385161,0.064916804,-0.04235977,-0.15259899,-0.006554697,-0.123412095,0.01926901,-0.38677895,-0.037336096,-0.19836633,-0.2629927,-0.13074595,0.20634976,0.12891,-0.18377313,-0.20978478
s2-894,0.1954668,-0.04692679,-0.15380846,-0.12686592,0.0022251438,0.0941706,0.06002141,0.1382634,0.1713207,0.17632706,-0.4196203,0.18539184,0.17677493,-0.21181354,-0.15231204,-0.22272623,0.42250752,0.15761492,0.06811763,-0.023233019,0.08697237,-0.26508826,-0.037491947,-0.24792668,-0.052617583,-0.15106747,-0.026281536,-0.13260576,-0.22353788,0.0902985,-0.11957783,0.053865645
s2-895,0.26719496,0.024117054,-0.16290623,-0.25465727,-0.15994813,-0.14262867,-0.03764608,0.23556565,0.023311434,0.1797843,-0.393679,-0.0030768965,0.14904666,-0.39659986,-0.018168207,-0.022230588,0.25984266,0.08788073,-0.027202101,-0.15621184,-0.013083558,-0.341158,-0.07311185,-0.1703054,-0.010702674,-0.12899755,0.11969623,-0.070496954,-0.26208135,0.08965644,0.00077733095,-0.039276823
s2-896,0.2157637,0.07603133,-0.39896291,-0.101409845,-0.25507802,-0.12392206,0.1251079,0.3005412,-0.17401733,0.22692484,-0.11771113,-0.15964118,-0.019382285,-0.23338482,0.017067347,0.30519634,0.039835323,0.08467322,-0.039502554,0.06322002,0.06343132,-0.3100583,0.25182423,-0.089368336,-0.04127317,0.017739505,0.058132946,0.050867625,-0.17973717,0.26941502,0.09544226,-0.12063731
s2-897,0.026060712,0.39433488,-0.347601,-0.17934108,-0.0913112,0.11123438,-0.05690366,-0.19214301,0.060456466,0.07110254,0.036913756,0.08623643,-0.06870862,-0.21493943,0.2590532,0.21611148,-0.10649156,-0.13967343,-0.03187979,0.16457412,-0.3709926,-0.2396613,-0.16647665,-0.097003475,-0.06832003,0.22124967,0.093830295,-0.025484022,-0.24752262,-0.06869013,-0.02236794,-0.16436213
s2-898,0.24177274,0.010177569,0.008399023,-0.12197888,-0.3221808,0.041507754,-0.24469733,0.12318279,0.22643068,0.008029569,0.27583286,-0.15395293,0.16526711,0.04646079,-0.11388206,-0.015038407,-0.11677578,-0.26398727,-0.010714196,0.057567623,0.10113809,-0.25193405,-0.06749411,0.1802234,0.30043083,-0.17214614,-0.058687627,-0.3912429,-0.1383439,0.11646404,-0.14125307,0.15992884
s2-899,0.046751473,0.19199255,-0.12023762,-0.43309703,-0.13250144,0.21366607,-0.29122093,-0.3669185,0.01358168,-0.10132235,0.08115089,-0.033572756,-0.09553735,0.11453686,-0.06936632,0.16003512,0.077922754,-0.29084906,0.1565763,0.08354575,-0.06695153,-0.00060006685,-0.25886855,-0.06301645,0.2715046,0.121445596,0.057028692,-0.3230362,0.007914972,0.017819006,-0.09120509,0.05520023
s2-900,0.0033531885,-0.023511924,0.21744546,-0.24353713,0.028918799,-0.08108306,0.09761838,0.07883423,0.2115045,-0.025154553,0.28076112,-0.006573544,0.048881277,0.21149209,0.28926292,0.0039881137,-0.0040071285,0.25163636,0.004993297,0.03029616,0.093373284,0.31301287,-0.017528681,-0.18783827,-0.12751195,-0.1114369,-0.018392224,0.2140377,0.0063511864,0.30187327,-0.30343354,0.387312
s2-901,0.003056613,0.19393757,-0.037635494,-0.3052145,-0.06941762,-0.13377747,-0.026077334,0.06008356,0.09558681,0.08952649,0.41166148,0.074512765,-0.00384778,0.12023165,0.15737665,0.21508263,-0.22327296,-0.016648486,0.02579334,0.148574,0.124590844,0.25580502,0.03079818,-0.11456938,-0.24486591,-0.16438758,-0.21883899,0.023063377,-0.46565026,0.11703178,-0.013398684,0.17064998
s2-902,0.014114901,0.16902821,-0.14091128,-0.30881858,-0.0058696033,-0.17218003,0.2556513,-0.09174667,-0.008441268,-0.053079594,0.28141236,0.18151817,-0.005406009,0.17610562,0.11278453,0.11993721,0.15704331,0.09336632,0.08326744,0.19619933,-0.027180286,0.29440835,-0.062254813,-0.1744867,0.0108736865,-0.19580927,0.016151123,-0.05033555,0.005902454,0.19464676,-0.40424252,0.36910647
s2-903,-0.0433498,0.30749595,-0.095508695,-0.3896985,0.058343805,-0.09701959,-0.15194984,-0.03511222,0.06148272,0.006737499,0.31275266,-0.14682254,-0.1123832,-0.09248372,0.21321027,0.060735285,0.15392108,0.055392846,0.13908026,0.17232308,-0.115987904,0.3187431,-0.16432832,-0.0438025,0.06772202,-0.18873991,-0.049386922,-0.1807524,0.02795806,0.2154064,-0.12917738,0.39109495
s2-904,-0.016478818,0.049727213,-0.0009689303,-0.31466055,-0.04773943,0.025127154,0.14360093,-0.10974215,0.028181653,-0.011187771,0.27186787,-0.12712447,-0.031525325,0.42351758,0.14139636,0.14298275,-0.09271742,0.20360802,0.094859175,0.0441005,0.015641164,0.31279498,-0.120363906,-0.10961328,-0.1546883,-0.090593815,-0.12867774,0.124168046,-0.16847803,0.21960118,-0.26873124,0.3903296
s2-905,0.12032049,-0.008143504,0.24924259,-0.21785171,-0.058100678,-0.06974241,0.118189804,0.20697871,0.21286704,0.12504816,0.029551972,-0.26285568,0.09581595,0.3442143,0.058327604,-0.07368299,-0.15072575,0.31073028,0.095059514,0.11468327,-0.06300091,0.2714654,0.21646397,-0.16089895,-0.22786097,-0.07047611,0.07379519,0.014068112,0.0766218,0.2978196,-0.12113569,0.28244478
s2-906,0.28819776,-0.08539987,0.41738716,-0.11768802,-0.05114295,-0.08447519,-0.07385003,0.094133995,0.07650307,0.07291127,-0.1112804,0.30481526,0.062936164,0.49560368,0.17274842,-0.010729575,0.07189718,0.062433645,0.06586186,-0.07887753,0.22433814,0.12997296,0.113137916,-0.25397846,-0.1352022,0.02785757,0.13192189,0.10137663,-0.11081486,0.23673518,-0.14205484,-0.04606916
s2-907,0.15416747,0.023017157,0.22843954,-0.21986654,0.05841816,-0.13076547,0.010244176,0.07500832,0.25328726,0.14816147,0.048245404,-0.32119563,0.11645781,0.041999277,0.24595873,-0.021398963,-0.017299775,0.26409915,0.08084859,0.034596063,-0.023911577,0.33946696,-0.05241956,-0.31578243,-0.24432193,-0.22284643,0.11153745,0.08974353,0.11346098,-0.021593658,-0.2425985,0.28801703
s2-908,0.15888299,0.11152009,0.047805473,-0.22857238,0.040082794,-0.2636259,0.16455522,-0.122467786,-0.0857268,0.107058585,0.0038846333,-0.4624781,0.11383088,0.12181701,0.03142637,0.19164267,0.06630697,0.24029721,0.088656835,-0.105434656,-0.099399135,0.17421243,0.008725294,-0.37428883,-0.12277071,-0.15520522,0.118486434,0.0074871248,0.330992,-0.14736494,-0.13461122,0.17950101
s2-909,0.15171336,0.092854634,-0.15413171,-0.29480806,-0.28634673,-0.3604028,0.1019872,-0.12993719,0.089531764,0.037806313,0.08509157,-0.19742602,-0.11062359,0.0048964303,-0.0027613828,0.0988866,-0.005768719,0.07363705,0.089732155,0.18313715,-0.34374174,-0.04683301,0.1855898,-0.3505444,-0.17238697,-0.28224313,0.24489935,-0.16845821,-0.02847798,0.018478096,-0.13067251,-0.011356166
s2-910,0.117708296,0.022568198,-0.2520741,-0.19056952,-0.14215893,-0.10924227,0.30783802,-0.24364246,-0.117824934,0.11508506,0.0391318,-0.014839043,-0.029203685,0.16911471,0.32707635,0.18794416,-0.13528678,0.27011505,0.12272904,0.0864979,-0.22920589,-0.1884791,0.06952371,-0.32164952,-0.15613426,-0.09692802,0.14909095,0.053567655,-0.31465393,0.020783374,-0.16685088,0.050652146
s2-911,-0.16127115,0.094176464,-0.077484384,-0.19251856,0.004228744,0.002351037,0.056053694,0.04917638,0.23519771,0.015366472,-0.047944482,0.19111365,0.107204564,-0.39466444,0.27811578,0.16887423,0.27378508,0.27634418,0.07058817,0.2510677,0.020269183,0.1022656,0.028420776,-0.38597634,-0.084515885,-0.17804734,0.13413914,-0.06623538,-0.22628108,0.047261726,-0.1704311,0.15896577
s2-912,-0.25276822,0.09192122,-0.028864767,-0.04072928,0.11291266,0.31826654,-0.29816696,-0.108587734,-0.07771833,-0.11721533,0.12916863,0.42846578,-0.14899324,0.07378953,0.22072844,0.07491017,-0.31913742,-0.0014326491,-0.007633704,0.18081337,0.04580129,0.009661616,-0.099145286,-0.29122287,0.030093221,0.13283598,0.094100684,0.09819897,-0.34114885,0.05468897,0.06165915,-0.12941025
s2-913,0.13394916,0.17611943,0.11089207,0.29482082,-0.1394392,0.11594523,-0.26619688,-0.11794027,0.13634388,-0.18088654,-0.2066143,-0.0042391857,-0.27258557,0.20569625,0.3134267,0.20141862,-0.09376854,-0.10283765,-0.094887696,0.18616813,-0.040743954,0.16298118,0.22606435,-0.11060271,0.115915634,0.08478608,0.2961366,0.21795028,-0.044310696,0.08606381,-0.21664302,0.13419747
s2-914,-0.113967985,0.23609082,-0.13418105,0.17988205,-0.32679895,0.007151005,-0.07986126,-0.044780888,-0.11728597,-0.09420494,-0.102555364,0.06983518,0.019508589,-0.2514495,-0.042481758,0.23582749,-0.25763926,0.058671292,0.17388023,0.40149498,0.18005337,0.048313383,0.5012389,-0.07654173,-0.08812583,0.03796656,-0.13667037,-0.051866293,0.033386793,-0.07948659,0.089119,0.08700447
s2-915,0.07566664,-0.09443115,0.19930604,0.15210858,-0.13399668,0.09301922,-0.029510621,0.16439834,0.02378105,-0.13794436,-0.30957255,-0.16380008,-0.19587253,-0.14634992,0.35568696,-0.15827544,-0.27945656,0.044056747,0.05392741,-0.06151464,0.38341793,-0.18897979,0.21909636,-0.32062867,0.26250747,0.07257697,0.07735266,0.034134574,-0.023775497,0.073917285,-0.07534605,-0.033067755
s2-916,0.0474273,0.12194993,0.018723575,0.2626048,-0.32137588,0.11435243,-0.06050253,0.08656603,-0.07942549,-0.08935525,-0.051024668,0.053310383,0.055624057,0.049590934,0.07128412,-0.099184595,-0.06569103,-0.10365565,-0.15963781,0.15770455,0.44971076,-0.11617975,0.28427556,-0.19082163,0.09801354,0.024058346,0.24418573,0.30383587,-0.35854593,0.18851264,-0.11332104,-0.09166975
s2-917,0.28616834,-0.08075013,-0.028289758,0.18396355,0.014822444,0.20980665,-0.14536637,0.06620602,-0.07738453,-0.14948668,-0.32503554,-0.09112132,0.003688117,0.4147238,0.15020715,0.25500596,0.12116088,0.15771988,-0.052966516,-0.04382219,0.038390424,-0.15699282,0.13916892,-0.076657265,0.34531564,0.038440637,0.24958833,0.28915286,-0.043874662,0.19648689,-0.011672465,-0.04864947
s2-918,0.02648903,0.05244131,0.239466,0.11744267,0.062076766,0.07454196,-0.052661344,0.052839316,-0.10107007,0.0052230894,-0.24707547,0.4359108,0.1660441,0.25183567,0.09017089,-0.04066908,0.24051751,0.0010394441,0.16438463,-0.0931259,0.32870284,-0.2525737,0.15546167,-0.06394987,0.2287079,-0.12818567,0.029476931,0.19831061,0.1373709,0.1413422,-0.27885917,-0.17077923
s2-919,-0.050105162,0.020015052,0.050025143,0.22631596,-0.10257018,-0.19054416,0.07222908,-0.019948103,-0.042788837,0.008673129,-0.03891921,0.6330115,0.18444869,0.09113727,0.103733234,0.010660875,-0.021275131,0.19102322,-3.4782595e-05,0.21119921,0.084502205,0.012230294,0.32859167,-0.10396556,-0.08382069,-0.060994253,0.19316864,0.020712728,0.06112747,0.25110364,-0.31029752,0.120067485
s2-920,0.054105517,0.13441558,-0.19885688,0.11087763,-0.055034038,0.049516264,0.059922997,-0.03909645,0.02902371,-0.08239225,0.14349128,0.67598516,0.058054138,-0.08988138,0.15578854,0.13294382,0.16719955,0.123828426,-0.046496958,0.2829757,0.10108347,-0.02473005,0.22459306,-0.06457377,0.10328619,0.038814712,0.067260996,0.1658457,0.11834707,0.1857711,-0.3060029,0.025923073
s2-921,-0.0009974266,-0.10761982,-0.08165602,0.09377134,-0.03404155,0.0638841,-0.15569827,0.1658066,-0.010047481,-0.28438666,0.21978301,0.4346485,-0.06252349,0.011800245,0.24480923,0.18230532,-0.22627936,-0.10727703,0.14734764,0.351223,0.0066531124,0.18717535,0.2579644,-0.08071576,0.029448505,-0.11496927,0.081330426,-0.114350334,0.020842422,0.2989505,0.047866788,0.24243489
s2-922,-0.021958672,0.021818426,0.22257274,-0.0022871632,-0.11281332,-0.04911463,-0.37647623,-0.057230264,0.075109065,-0.113239914,0.033725355,0.16504623,0.030103467,0.18312508,-0.027216256,0.25942922,-0.15889706,-0.07198978,0.26034835,0.30171597,-0.112849794,0.09917073,0.27521032,-0.0044209505,0.05896361,-0.15024307,0.17326225,-0.44525126,0.22311693,-0.11848783,-0.03613701,0.1816655
s2-923,0.21855196,0.031975493,0.23360261,0.19307628,0.10865494,0.024554152,-0.111541905,-0.35775322,-0.006406124,-0.05848127,0.040004935,-0.23089713,0.08272716,0.20865718,-0.25120237,0.21145855,-0.30828917,-0.08425198,0.057901125,0.11585383,-0.059869092,0.15955523,0.27930766,-0.28698453,0.050647963,-0.04527707,0.12434664,-0.16269118,-0.07649532,-0.27583903,0.13955417,-0.18347237
s2-924,-0.15495275,-0.22550753,-0.061164875,0.2287622,0.16702396,0.026082229,-0.016537076,-0.06699275,-0.12132143,-0.009874201,-0.1344027,-0.14778566,-0.1391379,0.22316767,0.35854125,-0.114700384,-0.07764912,-0.31513014,-0.2055861,-0.2611219,-0.19611104,-0.1344664,0.13249087,-0.17235844,-0.25851372,-0.06279675,-0.051919714,-0.1626983,0.32650852,-0.14439833,-0.04960021,-0.14382246
s2-925,0.06435352,0.057005215,-0.29737186,0.16921528,0.11847184,0.20777586,-0.066887416,0.19030316,-0.15394968,-0.10334827,0.30535293,-0.4024805,-0.08823837,0.22399941,-0.100647174,-0.11217,-0.01700699,-0.1990232,-0.23547731,-0.16198002,-0.115174465,-0.084349535,-0.0267537,0.05568851,-0.27737907,-0.056589484,-0.24635147,-0.2864625,-0.052467614,-0.057310075,-0.16888092,-0.06426929
s2-926,-0.19728364,-0.23463671,-0.20272814,0.09253096,0.034675967,0.06076583,-0.19637556,0.032659367,-0.05535543,0.054026913,-0.121657215,-0.06103178,0.024657767,0.07230415,0.11217908,0.11944268,0.31294638,0.037836153,0.14595586,-0.11200474,-0.38837814,0.11619041,-0.15355632,-0.22094418,-0.24564289,-0.05827187,0.012403825,-0.46372136,-0.15653925,-0.1132544,-0.25643936,-0.051726326
s2-927,-0.046877068,0.0069907443,-0.37148014,-0.10919334,0.14620332,0.05172837,0.11572382,0.2788444,-0.13189058,-0.020119745,0.058563374,-0.030046867,0.13657284,0.13457218,-0.2104476,-0.19561788,0.039483532,-0.03849299,-0.25286716,-0.23042057,0.113289855,-0.021619778,0.003188429,-0.11065658,-0.19958471,-0.01637559,-0.43903983,-0.12409559,-0.09982959,-0.19509737,-0.32952917,-0.20168605
s2-928,0.083101004,-0.112937815,-0.25235936,0.06363644,0.103755616,0.21851097,0.27855572,0.236897,-0.21506655,0.050637078,-0.04335049,-0.20119888,0.032498434,-0.08683448,-0.07316827,-0.3158327,0.2671724,-0.05499111,-0.118791856,-0.23936103,0.16245183,-0.07459374,-0.08486729,-0.13017614,-0.07925932,-0.17690772,-0.24419162,-0.22096676,0.111545086,-0.04253916,-0.346677,-0.18197788
