,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
s2-1092,0.08628156,-0.14495723,0.00012991935,0.06507234,-0.19276527,-0.48480546,0.24538223,-0.13795657,0.3103486,0.19384478,0.077067256,0.3366758,-0.18849948,0.40559047,0.07619454,-0.08303703,0.51618093,0.6988444,0.16695614,-0.89909667,0.411013,-0.6856147,-0.05406904,-0.19307871,0.2626864,-0.07810389,-0.381142,0.035616834,-0.055349894,-0.031161455,0.48982945,-0.19513366
s2-1093,0.09317353,-0.23221189,0.30486697,-0.104659915,-0.1864972,-0.78040457,0.44347697,-0.24100989,0.5706759,0.040794,0.0043280083,0.47588792,-0.18954043,0.4688619,0.047190618,-0.34667167,0.69363046,0.77460474,0.36603233,-1.0083181,0.76150024,-0.94249254,-0.029607387,-0.12350619,0.3187736,-0.059093263,-0.36910722,-0.07123308,-0.2030275,0.4313258,0.58198893,-0.3185731
s2-1094,0.08128817,-0.09495999,0.25117147,-0.082713395,-0.23316868,-0.61776674,0.29169458,-0.20961577,0.32984576,0.04473974,0.0051621697,0.35659444,-0.19091809,0.37383807,0.022615133,-0.23595269,0.65554756,0.7473702,0.30196878,-0.962882,0.5684361,-0.83728236,0.020624083,-0.1301913,0.1344919,-0.07353887,-0.31682575,-0.038088758,-0.041746538,0.23043087,0.46176624,-0.34153965
s2-1095,0.022706421,-0.053914204,0.24400441,-0.12268233,-0.096593544,-0.59093523,0.32652792,-0.18241751,0.4026814,0.06980776,0.12833154,0.23154339,-0.16685921,0.5361549,0.10585774,-0.17343171,0.43379763,0.6087151,0.27218142,-0.6300816,0.581169,-0.8134113,0.040384166,-0.12268066,0.16991496,-0.053562753,-0.38908646,0.035092175,-0.010849148,0.13207678,0.50606966,-0.22664167
s2-1096,0.2015795,0.3545484,0.028442604,0.18896213,-0.33258632,-0.09082056,0.007371866,-0.10279966,-0.10412094,0.07719771,0.22268358,0.05571791,-0.04868182,0.29698852,0.108528845,-0.0720612,0.41581193,0.4541468,0.14456919,-0.52612793,0.07895649,-0.3176943,-0.05706746,-0.037605375,-0.13648418,-0.002611589,-0.35315737,-0.02954032,0.04499296,-0.4219302,0.19827382,-0.0039335326
s2-1097,0.17771432,-0.12803522,0.0862138,-0.005649826,-0.21075563,-0.50459206,0.2823331,-0.1680263,0.32308897,0.15089954,0.0342383,0.3506939,-0.17832996,0.43041015,0.1080478,-0.1286548,0.500513,0.6591571,0.1955693,-0.78733295,0.44818982,-0.68606335,-0.06102418,-0.08796096,0.28002805,-0.07888759,-0.34692624,0.0131493,-0.07334743,0.04469568,0.45146963,-0.081497245
s2-1098,0.053396814,0.52582717,-0.10941791,0.27717182,-0.33548462,0.118501,-0.17292883,0.041143693,-0.27289337,0.14900702,0.19193296,-0.10140384,-0.035107452,0.18403727,0.1951044,0.09209817,0.14974469,0.3206893,0.056218226,-0.25993443,-0.16180028,-0.0155362785,-0.112408705,0.120074525,-0.2136296,0.0657682,-0.27175644,0.01545259,-0.0035496864,-0.71197426,0.084335946,0.12162637
s2-1099,0.19595917,0.52189755,-0.02387028,0.28246498,-0.34511897,0.16220963,-0.28431508,0.0935953,-0.3294505,0.030783135,0.20404287,-0.119097956,-0.07370439,0.1880985,0.13216276,-0.04638106,0.4599659,0.28661,0.09254405,-0.50504386,-0.14020328,-0.048281357,-0.03736173,0.14618106,-0.27776906,0.06893052,-0.20317392,-0.11995032,0.042291045,-0.73095024,0.1453497,0.06045857
s2-1100,0.15771759,0.33153036,-0.23555392,0.21782057,-0.3288159,-0.11247813,0.087187834,-0.048340037,-0.11728434,0.20573674,0.21907516,0.06931063,-0.08762229,0.33301222,0.038953226,0.0979422,0.28374428,0.5258753,-0.005409041,-0.6103918,0.042450644,-0.3110748,-0.16623463,-0.11456885,0.11745603,0.066764094,-0.29385155,0.23740831,0.15225838,-0.5085639,0.13455506,0.10859
s2-1101,0.23681988,0.1351287,-0.2162234,0.26011774,-0.30699718,0.047144942,-0.1075627,-0.0062022274,-0.1346247,0.12020055,0.11252182,0.10281434,-0.12837747,0.14217775,0.075040996,0.059614148,0.48452073,0.5506417,0.005956898,-0.7724197,-0.02361372,-0.26812795,-0.12032475,-0.035698943,0.020744313,0.023977537,-0.2363024,0.030014746,-0.05984003,-0.593171,0.25314504,0.03939237
s2-1102,0.16746043,0.32312343,-0.27995473,0.3640169,-0.30341977,0.058947075,-0.006626714,0.08179072,-0.20365167,0.15240176,0.23965879,0.04529102,-0.043238264,0.18820369,0.10171413,0.1636236,0.26303497,0.4596754,0.04540336,-0.47159228,-0.13452317,-0.16068168,-0.11014074,-0.060824502,0.04974574,0.031763114,-0.30599907,0.13012433,0.08761116,-0.7046809,0.13042445,0.12922117
s2-1103,0.16010962,0.48167366,-0.29455853,0.37712604,-0.29610178,0.22715954,-0.23706214,0.13661651,-0.39695445,0.13006775,0.2257545,-0.093402386,-0.0032010942,0.08941787,0.124574214,0.19248377,0.25054863,0.33633816,0.008552684,-0.37412944,-0.24412006,0.13872637,-0.06077396,0.11372001,-0.11138681,0.008092481,-0.24475016,0.044938218,0.056149933,-0.83397305,0.027679268,0.2195633
s2-1104,0.17601986,0.4528282,-0.83059007,0.4242524,-0.14436337,0.20300639,0.54153866,-0.033463027,0.0068829004,0.5547695,0.39426103,0.20222642,0.001625862,0.33709365,-0.05049696,0.5507534,-0.63909835,0.47109532,0.026418427,0.13050461,-0.09672549,-0.028488658,-0.320969,-0.2768456,0.43425253,0.10622642,-0.3697634,0.60784096,0.1598222,-0.828726,-0.17363074,0.49879435
s2-1105,0.19682948,0.32198238,-0.7269083,0.31318218,-0.19181305,0.139311,0.5775186,-0.049009018,-0.037494957,0.46856248,0.28762543,0.29178926,-0.082023114,0.4282045,0.019390693,0.4791557,-0.4572539,0.586056,0.008304754,-0.060148023,-0.09842384,-0.15494558,-0.35345677,-0.34237573,0.42949405,0.06465925,-0.36372817,0.6830586,0.172666,-0.78591204,-0.10925768,0.45836055
s2-1106,0.23043701,0.23354058,-0.81070346,0.41424555,-0.13911524,0.015983755,0.6496273,-0.108523235,0.16563989,0.5453464,0.27473396,0.29758862,-0.05512331,0.43620017,0.029304804,0.54068345,-0.43141732,0.55268264,-0.017251652,-0.1307131,-0.032830615,-0.23508048,-0.40564093,-0.44111097,0.6011334,0.08947262,-0.39691666,0.67031884,0.2325477,-0.6971931,-0.10741218,0.41420606
s2-1107,0.071863465,0.36797157,-0.8379495,0.35259086,-0.05965762,0.072378844,0.9129554,-0.11110322,0.29659697,0.6941312,0.40054086,0.32967263,-0.0103049185,0.53356975,-0.03138727,0.60299146,-0.9169636,0.5494075,0.11040042,0.23952839,0.0773452,-0.2861555,-0.3777974,-0.46675843,0.6158281,0.06500436,-0.4138763,0.86747694,0.25926593,-0.62245893,-0.18506949,0.49916634
s2-1108,0.1853221,0.39363098,-0.811505,0.4880548,-0.15444255,0.17277284,0.6751569,0.06395732,0.03299868,0.6129249,0.3360099,0.24697661,-0.009107466,0.4614118,0.04116741,0.5615899,-0.56620824,0.5066777,0.0025297056,0.00418053,-0.100134626,-0.060439274,-0.40935978,-0.3898957,0.51392114,0.113988236,-0.36935967,0.7068296,0.22445768,-0.8531339,-0.12951583,0.4309522
s2-1109,0.09015849,0.45118847,-0.7909113,0.37404495,-0.109596945,0.1766514,0.6495206,0.010437902,0.11769061,0.6669692,0.36652577,0.26917064,-0.01209084,0.37695172,-0.023676302,0.60853004,-0.7604118,0.45053333,0.06539698,0.18989772,-0.053926494,-0.09497023,-0.32346353,-0.33233917,0.46564427,0.1402141,-0.3846362,0.70988715,0.22211498,-0.7804994,-0.18675843,0.513631
s2-1110,0.11584236,0.5506134,0.14342873,0.20210123,-0.26350507,0.12635839,-0.19076706,0.009720897,-0.29742083,0.08142314,0.17230454,-0.086926125,-0.08640978,0.28161094,0.10817461,0.027176753,0.29321733,0.2668999,0.12741812,-0.2891688,-0.12481669,-0.10388573,-6.9781454e-05,0.11824464,-0.3550689,-0.038313918,-0.27990156,-0.13362399,0.071044505,-0.67094195,0.13918492,0.011639024
s2-1111,0.070160635,0.40746716,-0.21107525,0.22309573,-0.24167708,0.06028966,0.048720308,-0.006553124,-0.17770901,0.25322697,0.28511772,0.017892275,-0.030694736,0.29840788,0.11265447,0.17539857,0.064149976,0.3972114,0.07941907,-0.16643515,-0.10875184,-0.19415805,-0.13580151,0.006659439,0.039513472,0.024466373,-0.33394408,0.19599134,0.059682265,-0.6940676,0.12984677,0.18212396
s2-1112,0.31070974,0.31497696,-0.37859374,0.40467682,-0.327351,0.10728043,-0.22079018,0.13263121,-0.4593996,0.06592139,0.12908249,-0.029205993,-0.0660928,-0.0016694174,0.07386163,0.252039,0.49569178,0.46974847,-0.10928489,-0.6939406,-0.26955286,0.050128736,-0.15170412,0.097767405,-0.07208185,0.05976018,-0.19424182,0.10248115,0.04539753,-0.84937394,-0.0019268146,0.08000032
s2-1113,0.2514462,0.34485367,-0.23933232,0.4330831,-0.3251928,0.11387298,-0.20631894,0.036864553,-0.3394114,0.106692106,0.14524795,-0.07091372,-0.056069307,0.068944655,0.097671494,0.12107297,0.4735612,0.40677553,0.029259149,-0.6236686,-0.22373952,0.0037599392,-0.09123126,0.057001583,-0.13383678,0.032131344,-0.23548421,-0.039009824,0.035470214,-0.7041362,-0.013341326,0.09560551
s2-1114,0.24709877,0.21779786,-0.4606194,0.4619752,-0.313746,0.14262727,-0.1160778,0.12043352,-0.34559807,0.13255368,0.093313456,0.03590413,-0.07514524,0.061526988,0.099378094,0.19025156,0.3953956,0.5267526,-0.14054474,-0.779142,-0.21092367,-0.021005213,-0.25092554,-0.06483205,0.030992217,0.15436201,-0.179592,0.18768361,0.026448023,-0.8263566,0.015584367,0.14183523
s2-1115,0.2599932,0.37986082,-0.17236513,0.33502918,-0.3330532,0.12314766,-0.18652254,0.020035848,-0.2823626,0.06453874,0.15931848,-0.08647983,-0.06618289,0.19142374,0.13604546,0.02633868,0.45699835,0.4036815,0.025808176,-0.5329508,-0.16548073,-0.035016347,-0.07170226,0.099396214,-0.119513094,-0.012533354,-0.22292694,-0.032736987,-0.051951844,-0.68785214,0.14725848,0.16196205
s2-1116,-0.014567883,-0.12524076,0.22695293,-0.13312468,-0.25392604,-0.628714,0.2782822,-0.20117633,0.35601094,0.079192646,-0.001237104,0.42592728,-0.17312662,0.38514096,0.05265805,-0.31790543,0.62775296,0.7588693,0.32685375,-0.9764597,0.63398755,-0.8305383,-0.0320073,-0.079632945,0.15829875,0.0013613354,-0.36909044,-0.100528,-0.19255352,0.26888683,0.60198873,-0.30495024
s2-1117,-0.006315142,-0.20100503,0.34150544,-0.2463957,-0.18129145,-0.70320886,0.34678945,-0.27357182,0.522902,0.030101862,0.08044229,0.4416924,-0.20267242,0.42322773,0.06704558,-0.35848364,0.6090827,0.7468263,0.39553338,-0.90326226,0.77041906,-0.99355626,0.029214732,-0.10276781,0.3072744,-0.15556753,-0.36162838,-0.084850766,-0.19653141,0.45572957,0.62151945,-0.3554486
s2-1118,0.18503056,-0.1571974,0.10633962,0.049882907,-0.20515747,-0.44903123,0.2832589,-0.14780447,0.3074875,0.06412451,-0.03460271,0.34147817,-0.21144326,0.32056844,0.10873501,-0.23255616,0.64101905,0.7369094,0.20950677,-1.0129001,0.469045,-0.7440802,-0.06259087,-0.16189362,0.2179565,-0.06196869,-0.32047167,-0.07929919,-0.09438063,0.059473954,0.516855,-0.3169585
s2-1119,0.12451137,0.15132095,-0.29075924,0.10223156,-0.2412533,-0.27322003,0.36781707,-0.10121475,0.14593,0.2670025,0.1802842,0.24021411,-0.108458504,0.36325085,0.07077131,0.038873035,0.26357275,0.6408767,0.086175844,-0.55133545,0.251848,-0.5176309,-0.23156387,-0.24772291,0.30887434,0.060005296,-0.4019286,0.29459453,0.020423086,-0.29769352,0.32803187,0.065223165
s2-1120,0.0641387,-0.4293332,0.25997686,-0.19477364,-0.16312225,-0.778782,0.4642296,-0.2697271,0.53748924,0.0083403615,-0.07831102,0.52788585,-0.23951678,0.43105617,0.054888207,-0.32926834,0.73490053,0.80147797,0.36284426,-1.121461,0.8113612,-1.0094535,-0.028448336,-0.18353921,0.33277813,-0.07547791,-0.32285616,-0.10283297,-0.22781144,0.48610353,0.6426201,-0.44226322
s2-1121,0.038817625,-0.10772705,0.225563,-0.08374682,-0.2310762,-0.5626119,0.15840138,-0.19107974,0.35942197,0.030245384,0.07293362,0.25872785,-0.16680813,0.4024987,0.06653652,-0.23593706,0.67500275,0.72032446,0.26428863,-0.82382447,0.4846276,-0.7190873,0.04833473,-0.044565205,0.1515016,-0.14588577,-0.32966396,-0.07741602,-0.20066313,0.12965283,0.4919055,-0.14930204
s2-1122,0.12782109,0.24727565,-0.16836837,0.18078351,-0.2722048,-0.19148292,0.08990737,-0.058330476,-0.006832339,0.17418094,0.17775878,0.16672584,-0.1126443,0.27457395,0.10703474,0.05588203,0.33627835,0.5118846,0.12453834,-0.49139568,0.056190513,-0.2848764,-0.11255291,-0.04832251,0.13086161,-0.016626455,-0.33765438,0.14476916,0.048466694,-0.4214698,0.1213298,0.093224116
s2-1123,0.12793772,-0.18522249,0.18278457,-0.019121978,-0.26453868,-0.54935527,0.17040707,-0.17408398,0.33529282,0.02450842,-0.04137632,0.370875,-0.20757212,0.24373302,0.042438507,-0.2704092,0.7937247,0.7522826,0.24331401,-1.0920608,0.50413674,-0.7231972,0.01038076,-0.10372596,0.13251759,-0.09063707,-0.3388121,-0.09849777,-0.15811434,0.23349102,0.5029831,-0.34001312
s2-1124,-0.019705113,-0.03286822,0.23190486,-0.051921304,-0.23376001,-0.5987391,0.20588365,-0.1999593,0.27631104,0.047917392,0.081590824,0.19384995,-0.16957076,0.30948627,0.055000205,-0.24114166,0.5850262,0.61089265,0.3137992,-0.8861066,0.52715605,-0.8003989,0.0706652,-0.0969818,0.20659338,-0.0667406,-0.33411503,-0.084061794,-0.02977898,0.1383913,0.56026185,-0.27770147
s2-1125,0.1833121,0.3051386,-0.17826791,0.22766222,-0.26551396,-0.018414825,0.09555175,-0.07580488,-0.17386924,0.16231616,0.20600489,0.046965763,-0.09349989,0.30247936,0.07573707,0.028360588,0.32202086,0.46473962,0.08057576,-0.61966056,-0.012388788,-0.27988794,-0.15003884,-0.12635468,0.079410136,0.0046861134,-0.30703613,0.08688696,0.22211017,-0.5925361,0.20173994,0.031719428
s2-1126,-0.012196124,-0.062708355,0.32337323,-0.11224009,-0.18289337,-0.6491384,0.2483257,-0.18862206,0.4429286,0.036367908,0.06324889,0.37688798,-0.17083162,0.43384457,0.08022566,-0.35352653,0.6309712,0.643178,0.44083235,-0.8197025,0.690306,-0.8388177,0.051249288,-0.0756312,0.14843507,-0.0567625,-0.45220777,-0.14248598,-0.1517909,0.27446848,0.56127346,-0.33456498
s2-1127,-0.062399518,-0.2839008,0.41231275,-0.19132043,-0.14896023,-0.9322321,0.45446837,-0.31552318,0.6521507,0.030338798,-0.034137405,0.45883286,-0.21135572,0.45065054,0.087166026,-0.36213276,0.6483639,0.73914,0.4489222,-0.91074526,0.8704223,-1.0503893,0.019121028,-0.104981445,0.31427398,-0.094447725,-0.3564325,-0.11693077,-0.19510184,0.59918636,0.64045024,-0.41848928
s2-1128,0.020267244,-0.22999257,0.1683995,-0.023957975,-0.22191541,-0.66438705,0.32272744,-0.18930052,0.42737544,0.016268808,0.022264488,0.35816193,-0.14335844,0.4235645,0.07437638,-0.32498077,0.678201,0.79941136,0.31459045,-1.0934752,0.63785964,-0.8552918,0.0037575865,-0.096210554,0.22996975,-0.06734383,-0.3426779,-0.09240284,-0.10979907,0.24818274,0.57315046,-0.327161
s2-1129,0.15129739,0.3027766,-0.0310486,0.21762557,-0.33659196,-0.07179866,-0.12320857,-0.042458948,-0.09153489,0.0779827,0.12031416,0.055060018,-0.090682566,0.2702311,0.096573815,-0.047540255,0.56661344,0.45850128,0.09066551,-0.5418628,0.019800436,-0.18022338,-0.042453833,0.05674093,-0.14232177,-0.07405003,-0.28022796,-0.041634765,-0.059012447,-0.45916837,0.21448925,0.07157748
s2-1130,-0.039734107,-0.042450413,0.1935222,-0.043670274,-0.21767884,-0.49650785,0.24353968,-0.2117445,0.31900048,0.10099397,0.12347743,0.24077879,-0.08625915,0.4422054,0.061029077,-0.2938986,0.5825575,0.63438654,0.29412705,-0.83815324,0.5279358,-0.7498506,0.01878837,-0.12930788,0.17110462,-0.13677134,-0.39804614,-0.1275128,-0.13870549,0.13321942,0.5759361,-0.2575405
s2-1131,0.18338303,0.12226219,-0.013823362,0.20288868,-0.26573935,-0.19718777,-0.02095876,-0.024904761,-0.04390228,0.060367007,0.09702074,0.18299198,-0.13018622,0.22273052,0.11858405,-0.040292274,0.48193607,0.6030027,0.11541791,-0.82636535,0.08808301,-0.422679,-0.04877938,-0.030495202,-0.0027540158,-0.011711612,-0.33100706,-0.066737495,-0.08901441,-0.39175773,0.37301686,-0.07651079
s2-1132,0.13747379,0.12746723,0.09453928,0.10471318,-0.25558457,-0.2579516,0.08347335,-0.10325885,0.09717274,0.07408653,0.08493064,0.13682948,-0.09737384,0.35436103,0.10642758,-0.23162347,0.57953566,0.5434746,0.19835979,-0.7325465,0.27894276,-0.51010686,-0.077126525,-0.08347578,-0.016941464,-0.022595346,-0.3404507,0.025666647,-0.034611173,-0.17488901,0.39854226,-0.14492004
s2-1133,0.054699708,0.059816476,0.049915925,0.06172449,-0.2423482,-0.43861544,0.2592602,-0.10465585,0.21193877,0.13181823,0.13521554,0.19436963,-0.14799467,0.36188194,0.09817331,-0.13845633,0.40983558,0.64584625,0.22027121,-0.73030096,0.34249517,-0.6841746,-0.051839612,-0.19132917,0.2605736,-0.017860157,-0.3535966,0.14066467,0.010390073,-0.10099539,0.3932915,-0.11441832
s2-1134,0.1925028,0.4265728,-0.2752599,0.38268653,-0.3193428,0.12673885,-0.11559342,0.046237487,-0.22532384,0.14964055,0.23369795,-0.10945317,-0.00017401985,0.26272097,0.06870644,0.15703614,0.26226887,0.37669995,0.028809328,-0.37588513,-0.16636784,-0.008226511,-0.059001923,0.062983416,-0.11456631,0.031358562,-0.26850227,0.01945507,0.0640275,-0.8017448,-0.025094481,0.22826071
s2-1135,0.24785769,0.35265458,-0.22076602,0.32833776,-0.32545027,0.09444543,0.0010670318,0.053554412,-0.19729802,0.15209344,0.15719399,0.024314627,-0.067818485,0.28389987,0.09827828,0.10069402,0.26183778,0.424268,0.025945105,-0.52147007,-0.16136469,-0.06408601,-0.15786774,-0.045712963,-0.021305287,0.032006808,-0.3063709,0.08570882,0.06310815,-0.7110692,0.07162047,0.18150195
s2-1136,0.1461139,0.17558716,-0.086796455,0.21598008,-0.26438817,-0.20743904,0.033390842,-0.016350169,0.0678838,0.12435844,0.11240411,0.114526786,-0.09841914,0.34042624,0.08134894,-0.026946656,0.4172477,0.53606796,0.094099596,-0.6815329,0.14179672,-0.40235707,-0.06757474,-0.07873056,0.04216319,0.024012513,-0.35436767,0.098936796,-0.021065779,-0.3457633,0.27935117,0.0033067889
s2-1137,0.16978534,0.39647204,-0.18276346,0.31005535,-0.28319457,0.14097956,-0.107372075,0.0110576125,-0.36889338,0.08931929,0.11206185,-0.037898038,-0.094077945,0.12784082,0.121881224,0.09611862,0.3453878,0.33636665,-0.008525971,-0.49158943,-0.25901005,-0.041159194,-0.11367262,0.08853336,-0.20451331,0.042785704,-0.21824776,-0.011519945,0.07151078,-0.754077,0.081906095,0.03590176
s2-1138,0.024938207,0.56816775,-0.07479305,0.23849249,-0.22031727,0.12030558,0.037176043,-0.025101757,-0.10963232,0.25187707,0.31375742,-0.06268418,-0.044446062,0.34343508,0.0970382,0.06360229,0.047255147,0.2882884,0.241205,-0.102868766,-0.07531466,-0.23294199,0.0018679446,0.008799113,-0.022228237,-0.013848328,-0.31974077,0.09523597,0.101527885,-0.58037156,0.13990402,0.21311003
s2-1139,0.19339971,0.5399018,0.0020387918,0.33777377,-0.30283037,0.26890588,-0.28672138,0.036378995,-0.3520492,0.072411045,0.2070086,-0.19361758,-0.038819622,0.15336233,0.11408669,0.09741747,0.35151872,0.2284234,0.11311827,-0.37169757,-0.24500321,0.034098677,0.031642087,0.17331153,-0.2942862,-0.020455904,-0.25248876,-0.14824961,0.02948178,-0.72177786,0.095519565,0.16294405
s2-1140,0.14298335,0.4364888,-0.91153425,0.42442515,-0.1539246,0.3174825,0.6336097,-0.009771639,-0.03494768,0.650251,0.3758465,0.12282761,-0.041334976,0.37177947,-0.014742353,0.64034647,-0.7477877,0.47119695,0.028210279,0.36844775,-0.17590061,0.06335348,-0.37205374,-0.30330336,0.40301204,0.11492169,-0.30686414,0.70485324,0.154847,-0.9949735,-0.28385514,0.533085
s2-1141,0.023786506,0.35232615,-0.89272344,0.34717622,-0.10214264,0.11122094,0.7890087,-0.19814889,0.19514142,0.6729451,0.42804208,0.23975016,0.0015655948,0.49711382,-0.020845437,0.5958642,-0.8152014,0.53698987,0.1380871,0.34738204,0.0017878356,-0.18305674,-0.424875,-0.4151363,0.56074303,0.076343246,-0.36521918,0.88575804,0.23970658,-0.7377046,-0.20537889,0.52819073
s2-1142,0.112803295,0.37628895,-0.90986824,0.4068478,-0.14727902,0.18163031,0.7625561,-0.015465078,0.14669386,0.6959098,0.33791527,0.27047756,0.024746958,0.44650477,-0.011248294,0.64921576,-0.6776537,0.52830124,0.07382867,0.21100354,-0.051791385,-0.108391926,-0.34129632,-0.3252067,0.49957946,0.1196033,-0.3788636,0.7688278,0.2248849,-0.83534604,-0.24408938,0.49929792
s2-1143,0.16057786,0.39116016,-0.9223376,0.40818322,-0.13031878,0.16617271,0.75396407,-0.01440707,0.098919235,0.66036624,0.35839704,0.29593492,-0.04557988,0.4106146,-0.014845336,0.5957791,-0.7538443,0.51099503,-0.024815338,0.1766629,-0.06283231,-0.14561169,-0.46698916,-0.43117696,0.5824954,0.14455134,-0.3691672,0.8159743,0.1907204,-0.81427044,-0.16900285,0.49878335
s2-1144,0.13785645,0.4263062,-0.81831414,0.36262155,-0.21903755,0.0826114,0.54195666,-0.022489032,-0.067084126,0.5736241,0.28106636,0.23462543,0.002960809,0.35792428,0.029228395,0.5515212,-0.49491704,0.55569136,-0.033194978,0.05763858,-0.091339014,-0.08587418,-0.4229298,-0.32201293,0.3888957,0.088857375,-0.38674787,0.6784952,0.1621819,-0.7782231,-0.18164131,0.42760414
s2-1145,0.16140546,0.3777052,-0.71795976,0.32461897,-0.19782256,0.09304075,0.66297257,-0.0040572365,0.06882541,0.5526768,0.41656953,0.2601369,0.01737071,0.5002072,0.041954808,0.51456374,-0.57999754,0.58451855,0.095600106,0.14529677,-0.060310498,-0.21479739,-0.35485563,-0.35242233,0.55344963,0.0034659426,-0.42692408,0.76407313,0.16717151,-0.6998711,-0.102578625,0.48758084
s2-1146,0.27912575,0.27808994,-0.38047594,0.38318226,-0.30604753,-0.01751003,-0.018224841,0.112761356,-0.23316903,0.09922933,0.17476372,0.1323051,-0.0817424,0.15351844,0.16909648,0.15675262,0.4159019,0.57287407,-0.09721557,-0.7808017,-0.13214874,-0.160003,-0.22270761,-0.11336191,0.22983868,0.08670411,-0.26200968,0.17517668,0.051849216,-0.67148757,0.15892045,0.112775214
s2-1147,0.1986206,0.39278406,-0.3679597,0.4184767,-0.3338002,0.14205708,-0.11348385,0.16015196,-0.33798307,0.121611066,0.23233023,-0.05666607,-0.064564444,0.085536726,0.1692808,0.16430847,0.39548248,0.43823364,-0.06570113,-0.5393712,-0.13108419,0.035457835,-0.15614064,0.036747713,0.07058472,0.10461147,-0.21885437,0.09439898,0.022845302,-0.852024,0.08987159,0.13769293
s2-1148,0.24996689,0.2742823,-0.27127466,0.34945,-0.24697267,0.06558421,-0.050241258,0.08889427,-0.23563753,0.14471792,0.12009897,0.0842649,-0.058974437,0.20735694,0.121270336,0.102937005,0.30650255,0.43285498,-0.018836569,-0.53832376,-0.12371154,-0.0686229,-0.18743174,-0.034427375,-0.0035247176,0.052005984,-0.29100403,0.06550621,-0.0017622177,-0.7350328,0.11968418,0.12449417
s2-1149,0.04350365,0.6247525,-0.14105979,0.36820197,-0.32747588,0.15498272,0.060272045,0.035542767,-0.10632161,0.30543703,0.36709416,-0.054640487,0.005193668,0.40929216,0.22976561,0.16156751,-0.13904032,0.30542442,0.16141312,0.0182678,-0.10941188,-0.013435533,-0.11192009,-0.0030456085,-0.04603731,0.037102062,-0.3840321,0.19112337,0.13444452,-0.7551029,0.0073050815,0.31619537
s2-1150,0.15900473,0.41254783,-0.030478222,0.24083187,-0.29297513,-0.045378663,-0.20248896,0.0057713157,-0.2387353,0.04160609,0.23731956,-0.12968348,-0.079454795,0.24916732,0.15868986,0.020387968,0.43783733,0.37248698,0.10753542,-0.5103408,-0.12576179,-0.12649567,0.011229285,0.08243909,-0.123590246,-0.07710578,-0.24170186,-0.039565176,0.08022227,-0.5993741,0.19385906,0.10989674
s2-1151,0.28566587,0.4141936,-0.1540744,0.29858202,-0.33378148,0.1853362,-0.20485313,0.09053995,-0.37209165,0.06920135,0.14015773,-0.03778809,-0.036581773,0.2001654,0.10797701,0.111446925,0.33186275,0.3202768,0.036431186,-0.47052747,-0.2734386,0.0853057,-0.14285856,0.10251775,-0.19653517,-0.011861696,-0.24406908,0.05689054,-0.0027656583,-0.7961952,0.109903894,0.19147702
s2-1152,0.13401797,0.3049083,-0.042200763,0.28000242,-0.303657,0.003118732,-0.12837625,-0.027263502,-0.19177425,0.061026286,0.07038784,0.017679753,-0.14971025,0.20110899,0.120528,0.04069501,0.44777182,0.431568,0.07413413,-0.67303324,-0.05863352,-0.13641173,-0.025550952,0.038379136,-0.16412172,-0.016380565,-0.2660377,-0.10022641,0.03929106,-0.52207327,0.17374375,0.0028383462
s2-1153,0.17002876,0.24093229,0.17222382,0.12212981,-0.29651782,-0.17384806,-0.1317899,-0.09293104,-0.08254026,-0.015624516,0.10233299,-0.009441516,-0.1336268,0.23025039,0.04009685,-0.15553658,0.5997582,0.46836773,0.16823015,-0.7792746,0.18814941,-0.38570735,0.042690918,0.027551778,-0.21322854,-0.03098381,-0.32615116,-0.20112376,0.038338978,-0.28888667,0.36509222,-0.16850063
s2-1154,0.13576874,0.304882,0.12454311,0.18606725,-0.27391195,-0.15539907,-0.061887097,-0.09699798,0.095959626,0.034061983,0.082216434,0.045679476,-0.097911276,0.36850744,0.1846638,-0.17322713,0.5233731,0.45660952,0.19422925,-0.6669762,0.1668308,-0.3619298,0.014102315,0.055220664,-0.1273619,-0.012783774,-0.33561984,-0.091971725,-0.008862751,-0.31795216,0.3741849,-0.02623167
s2-1155,0.114033476,-0.07132146,-0.08871253,0.2382406,-0.25397947,-0.18299419,-0.050489474,0.027460314,-0.022924174,0.042007815,0.028746799,0.16071399,-0.1909319,0.2625322,0.16065547,-0.11522716,0.61855495,0.6128472,0.037978645,-1.0427978,0.10154926,-0.41979033,-0.056767177,-0.05188287,0.11063291,-0.015449505,-0.23765938,-0.05443072,-0.09365002,-0.34719813,0.3906574,-0.16237997
s2-1156,0.034637976,-0.23944876,0.30615115,-0.13861327,-0.19334741,-0.702075,0.40178502,-0.25914484,0.41085202,0.057245247,-0.027639583,0.42154795,-0.1434988,0.40187046,0.018728243,-0.3065789,0.664614,0.7928114,0.3689185,-0.9798689,0.75162005,-0.91658926,-0.048750427,-0.17411828,0.22660477,-0.099310644,-0.3187409,-0.053920947,-0.17588454,0.40178797,0.58106613,-0.39213112
